,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
C1orf35,C1orf35,C1orf35,C1orf35,0.0728,-0.04340314865112305,,,,,,,,,,,,,,,,False,0.14886830143301866,0
AZIN1,AZIN1,AZIN1,AZIN1,0.1345,-0.0103379487991333,,,,,,,,,,,,,,,,False,0.4909138855083805,0
FBXO32,FBXO32,FBXO32,FBXO32,-0.1119,0.25634074211120605,0.16695208755557667,0.593926342006469,0.17628696329983515,15.289502265867043,0.5116584469377995,0.10154380649328232,0.2674250304698944,0.2829947208011045,0.0,0.0,0.3692121136510157,0.27136324119206207,0.6645275624709781,0.6566097032698454,4.011902261583413,True,0.7200029774620913,0
ENSGALG00000030112.2,ENSGALG00000030112.2,ENSGALG00000030112.2,ENSGALG00000030112.2,0.0038,-0.16798031330108643,,,,,,,,,,,,,,,,False,0.35929166368434945,0
RHPN1,RHPN1,RHPN1,RHPN1,-0.0305,-0.2711435556411743,,,,,,,,,,,,,,,,False,0.3511449871145358,0
TMEM64,TMEM64,TMEM64,TMEM64,-0.0017,-0.24654626846313477,,,,,,,,,,,,,,,,False,0.12800841430579118,0
ZC3H3,ZC3H3,ZC3H3,ZC3H3,-0.011,-1.737755298614502,,,,,,,,,,,,,,,,False,0.10747227636628433,0
ESRP1,ESRP1,ESRP1,ESRP1,-0.0085,0.07434064149856567,0.0437351719580599,0.15196305074579083,0.08419355810766142,4.778462993626154,1.9102529418468475,0.11069869250059128,0.027381259948015213,4.50202850507372e-12,0.0,0.0,0.4495256243626855,0.5566056076006944,0.08272591211977576,2.7873338004571275,1.627694634856864,False,0.3403352195523672,0
WAC,WAC,WAC,WAC,0.0122,-1.1690289974212646,,,,,,,,,,,,,,,,False,0.2620102863272614,0
ENSGALG00000032042.3,ENSGALG00000032042.3,ENSGALG00000032042.3,ENSGALG00000032042.3,0.0299,-0.5320279598236084,,,,,,,,,,,,,,,,False,0.13046672411347182,0
CIBAR1,CIBAR1,CIBAR1,CIBAR1,0.0151,-0.5891348123550415,,,,,,,,,,,,,,,,False,0.16835611196889103,0
GAD2,GAD2,GAD2,GAD2,0.0119,0.5836250483989716,0.02971438453564875,0.06492422989888988,0.07572950473309996,21.868804685329213,2.7365622538328167,0.14519549906253815,0.07149515300989151,0.15829243801102733,0.0,0.0,0.23637534898459517,0.34421351973333497,0.1857438023836384,0.6157593564505319,7.223161671926074,True,0.5002869451890047,40
TPD52,TPD52,TPD52,TPD52,0.0765,0.7093586325645447,0.4304212596533617,0.8637726076792596,0.9305746639771038,6.928767873191053,0.5002493566274644,0.09281980246305466,0.08627939224243164,0.0004218324144330819,0.0,0.0,0.4576722887070209,0.36187546253348796,0.3077190019158197,0.998528344360112,1.0388179659444474,False,0.40710143324520726,0
ENSGALG00000043137.2,ENSGALG00000043137.2,ENSGALG00000043137.2,ENSGALG00000043137.2,0.0053,-1.2788705825805664,,,,,,,,,,,,,,,,False,0.16697486420977625,0
JAZF1,JAZF1,JAZF1,JAZF1,0.0199,-0.6256362199783325,,,,,,,,,,,,,,,,False,0.25023693952406206,0
LSM5,LSM5,LSM5,LSM5,0.0758,-0.07294249534606934,,,,,,,,,,,,,,,,False,0.010950826416761433,0
ATP9B,ATP9B,ATP9B,ATP9B,-0.0294,-0.6880449056625366,,,,,,,,,,,,,,,,False,0.5142868543289605,0
ENSGALG00000031869.3,ENSGALG00000031869.3,ENSGALG00000031869.3,ENSGALG00000031869.3,-0.2512,0.8663652688264847,0.8241089903569047,0.05391146433333885,0.18173836469179153,16.211364709275948,5.157069206237793,5.297605991363525,1.0272512435913086,0.47179240205038503,0.0,0.0,0.46402526744050177,13.076802684564543,2.4985612323266806,0.2502838758968474,3.5967968751471493,True,0.9581979824497029,38
PSMA2,PSMA2,PSMA2,PSMA2,0.0739,-0.0702211856842041,,,,,,,,,,,,,,,,False,0.0695849744449085,0
ZNF407,ZNF407,ZNF407,ZNF407,0.0362,-0.5329469442367554,,,,,,,,,,,,,,,,False,0.3727573855697639,0
KRIT1,KRIT1,KRIT1,KRIT1,-0.001,-0.24907135963439941,,,,,,,,,,,,,,,,False,0.12555857768743067,0
CCNY,CCNY,CCNY,CCNY,0.0405,-1.1076514720916748,,,,,,,,,,,,,,,,False,0.11492120586783217,0
ENSGALG00000036085.3,ENSGALG00000036085.3,ENSGALG00000036085.3,ENSGALG00000036085.3,-0.0135,-0.40641355514526367,,,,,,,,,,,,,,,,False,0.1502008492868334,0
ATAD2,ATAD2,ATAD2,ATAD2,0.1617,0.6477216184139252,0.471206831048019,0.903431996503674,0.5597065216282526,6.131820428393733,0.35862790077924733,0.13123591244220734,0.17016160488128662,0.2691266828632844,0.0,0.0,0.43625112056632837,0.3718855605076204,0.540250981981256,0.7312201756395684,1.3854341111511068,True,0.5225525244586381,22
ELMO1,ELMO1,ELMO1,ELMO1,0.1124,0.13035345077514648,0.5240503136012885,0.10214377321730857,0.15966312644810382,8.565970960274921,3.5709569603204727,1.1400871276855469,0.5196062922477722,0.18736458907902717,0.0,0.0,0.4940581535032553,4.201609581243295,2.472618095215474,1.105770015048308,3.4420740129708958,True,0.7499973158134533,32
RBFA,RBFA,RBFA,RBFA,0.0209,-0.15414643287658691,,,,,,,,,,,,,,,,False,0.05533556297277356,0
SP4,SP4,SP4,SP4,0.0501,-0.7175295352935791,,,,,,,,,,,,,,,,False,0.33775391812550526,0
HIGD1C,HIGD1C,HIGD1C,HIGD1C,0.0585,-0.04822683334350586,,,,,,,,,,,,,,,,False,0.10098532806613442,0
CLASP2,CLASP2,CLASP2,CLASP2,-0.0187,-0.8390811681747437,,,,,,,,,,,,,,,,False,0.4705636521425817,0
NTAQ1,NTAQ1,NTAQ1,NTAQ1,-0.0248,-0.1945631504058838,,,,,,,,,,,,,,,,False,0.57733924645057,0
ADNP2,ADNP2,ADNP2,ADNP2,0.015,-3.055877208709717,,,,,,,,,,,,,,,,False,0.0,0
EAF1,EAF1,EAF1,EAF1,0.0551,-0.8626686334609985,,,,,,,,,,,,,,,,False,0.11377096407149409,0
CUL1,CUL1,CUL1,CUL1,0.0017,-0.9812102317810059,,,,,,,,,,,,,,,,False,0.023454549814110385,0
KCNQ3,KCNQ3,KCNQ3,KCNQ3,0.0031,-0.6253275871276855,,,,,,,,,,,,,,,,False,0.3107342110500455,0
LARS2,LARS2,LARS2,LARS2,0.0146,-1.311979055404663,,,,,,,,,,,,,,,,False,0.01943731555445552,0
TCEB1,TCEB1,TCEB1,TCEB1,0.0412,-0.04495680332183838,,,,,,,,,,,,,,,,False,0.08798584523595336,0
ENSGALG00000032841.3,ENSGALG00000032841.3,ENSGALG00000032841.3,ENSGALG00000032841.3,-0.0574,0.20775538682937622,0.10107630519273242,0.21951908872733078,0.26137200152416906,8.15848774302855,2.923742608129979,0.17476966977119446,0.0910089761018753,0.29757995818991073,0.0,0.0,0.20091976550673457,0.4544623144995853,0.24241413510051268,0.5965548575418534,2.372170349939388,True,0.7226144729724814,0
ENSGALG00000036466.2,ENSGALG00000036466.2,ENSGALG00000036466.2,ENSGALG00000036466.2,0.056,0.7016200721263885,0.5203324311202348,0.18570886542654447,0.41072660241455344,6.548375461574241,1.3540581232309337,0.5455039143562317,0.19035416841506958,0.2476748401203434,0.0,0.0,0.48485326059994605,2.1072016045618387,0.6006081748336296,0.7256172043826576,1.61059030148078,True,0.7860193703246552,0
RPL15,RPL15,RPL15,RPL15,0.1261,-0.34774231910705566,,,,,,,,,,,,,,,,False,0.0,0
DCAF13,DCAF13,DCAF13,DCAF13,0.0629,-0.12659740447998047,,,,,,,,,,,,,,,,False,0.11704259741108228,0
GLB1,GLB1,GLB1,GLB1,-0.0377,-0.4496105909347534,,,,,,,,,,,,,,,,False,0.11053752717686738,0
EPDR1,EPDR1,EPDR1,EPDR1,0.0075,0.0020813941955566406,,,,,,,,,,,,,,,,False,0.29066724544933875,0
ENSGALG00000036148.3,ENSGALG00000036148.3,ENSGALG00000036148.3,ENSGALG00000036148.3,-0.0023,-0.033533453941345215,,,,,,,,,,,,,,,,False,0.1578364350572604,0
MRPL32,MRPL32,MRPL32,MRPL32,0.0335,-0.013784289360046387,,,,,,,,,,,,,,,,False,0.0,0
NDUFAF6,NDUFAF6,NDUFAF6,NDUFAF6,-0.0018,-0.2695416212081909,,,,,,,,,,,,,,,,False,0.14817911529167313,0
TBC1D31,TBC1D31,TBC1D31,TBC1D31,0.0698,0.14377617835998535,0.08375525517798287,0.5750604791877019,0.29544573460716755,10.767063169369765,0.8470529589056969,0.046207524836063385,0.07350737601518631,0.20957505395811676,0.0,0.0,0.2779599749130335,0.14769092237715334,0.23166038532709254,1.1204855438710781,2.502874043014989,True,0.29511219321350163,0
CPNE4,CPNE4,CPNE4,CPNE4,0.0955,0.7185821533203125,0.17537238041138642,0.23977869519976142,0.5294606176756486,5.063772473452111,1.660110375881195,0.22049446403980255,0.06275705248117447,0.3249046042476278,0.0,0.0,0.1630179364556087,0.5583741298106555,0.1472286765447593,0.45042000293906953,1.1870096682074611,True,0.464915488189241,0
MYBL1,MYBL1,MYBL1,MYBL1,0.1203,0.7411338984966278,0.2735856363978282,0.3062156379622338,0.24274075688677385,9.911206367573604,1.3290721972783406,0.2813640832901001,0.2469828873872757,0.24284458721919597,0.0,0.0,0.4517118059150472,0.7626366479608048,0.8173096372248155,0.8388983095028819,2.794959161037281,True,0.7766968806964607,0
TPPP,TPPP,TPPP,TPPP,0.0049,-0.7186098098754883,,,,,,,,,,,,,,,,False,0.15037049274684558,0
RPL7,RPL7,RPL7,RPL7,0.1301,-0.28727293014526367,,,,,,,,,,,,,,,,False,0.0,0
LRRCC1,LRRCC1,LRRCC1,LRRCC1,0.0467,-0.0621563196182251,,,,,,,,,,,,,,,,False,0.29301432487510254,0
VPS41,VPS41,VPS41,VPS41,-0.0519,0.3000562787055969,0.2604337599389827,0.3557190644235827,0.3159787246066306,12.238214705082,0.551845069527626,0.22775909304618835,0.19501157104969025,0.2969436554047672,0.0,0.0,0.2586144353372617,0.6711935550918501,0.47697754949331284,0.6444223344495172,2.407007839475295,True,0.6508734471505198,19
LACTB2,LACTB2,LACTB2,LACTB2,0.0267,-0.0971226692199707,,,,,,,,,,,,,,,,False,0.1425786580306729,0
UBA5,UBA5,UBA5,UBA5,0.0211,-0.21622216701507568,,,,,,,,,,,,,,,,False,0.05416812028946609,0
ENSGALG00000040739.3,ENSGALG00000040739.3,ENSGALG00000040739.3,ENSGALG00000040739.3,0.0481,-0.14640545845031738,,,,,,,,,,,,,,,,False,0.05181839104203871,0
NRN1,NRN1,NRN1,NRN1,0.1128,0.9519070275127888,1.0167814919378657,0.8934301118227592,0.2513290954512267,23.622201974983074,0.1365424619615078,0.35621899366378784,1.2326823472976685,4.091717075694201e-13,0.0,0.0,0.49276117709900247,1.0021068742094512,3.5824856064121784,0.055011193326563984,3.6887922677127354,False,0.25626839473358126,0
ENSGALG00000041372.2,ENSGALG00000041372.2,ENSGALG00000041372.2,ENSGALG00000041372.2,0.0152,0.058844029903411865,0.03574779219421071,0.268607312697228,0.1931755623130483,6.1180067751801115,2.2921419185400014,0.049411430954933167,0.030556878075003624,0.11200683697205084,0.0,0.0,0.1705127572066517,0.16298027985763253,0.09065475306024068,1.7127285826268142,2.302309640588669,True,0.3882492101532076,0
KIAA0319,KIAA0319,KIAA0319,KIAA0319,0.0039,-0.7798416614532471,,,,,,,,,,,,,,,,False,0.14136451027964603,0
ANKRD33B,ANKRD33B,ANKRD33B,ANKRD33B,-0.0937,0.4076232314109802,0.07287231011997806,0.0691691546696514,0.12325867132523977,20.007134417812427,3.1630756080150606,0.3295402228832245,0.1276247650384903,0.2757312501621238,0.0,0.0,0.23220803808293816,0.9972427016345676,0.3364317614970536,0.7039680691391464,5.465735531142736,True,0.8314275972851369,32
ZNF767,ZNF767,ZNF767,ZNF767,0.0339,-0.5933351516723633,,,,,,,,,,,,,,,,False,0.0,0
EIF3E,EIF3E,EIF3E,EIF3E,0.0405,-0.11076605319976807,,,,,,,,,,,,,,,,False,0.12368487407819372,0
ANLN,ANLN,ANLN,ANLN,0.2581,0.6628585457801819,0.654952082854722,0.9096340371444634,0.3469763280601144,5.319233438107876,1.0626768891513347,0.27701640129089355,0.3968821167945862,0.26609585819929027,0.0,0.0,0.46320435277899974,0.6227884477071971,1.1357108717864572,0.6617381027236436,1.5000304110079827,True,0.673796463023963,18
DERL1,DERL1,DERL1,DERL1,-0.0293,-0.14767587184906006,,,,,,,,,,,,,,,,False,0.05206886939389085,0
PABPC1,PABPC1,PABPC1,PABPC1,0.0552,-0.02612745761871338,,,,,,,,,,,,,,,,False,0.1974409320456816,0
MLH1,MLH1,MLH1,MLH1,-0.0305,-0.5290807485580444,,,,,,,,,,,,,,,,False,0.28713585201858366,0
HSF1,HSF1,HSF1,HSF1,-0.0247,-2.056980848312378,,,,,,,,,,,,,,,,False,0.07119400719419158,0
PTK2,PTK2,PTK2,PTK2,0.0109,0.4335375428199768,0.337754337908956,0.052229610638822935,0.24973674323445325,10.990275323440125,2.8576329231262205,1.2154169082641602,0.20557276904582977,0.18808078373203552,0.0,0.0,0.4763481252900474,5.006060057184356,0.712371402387989,1.357643039344414,3.238348009565767,True,0.4916840639286225,0
ZFHX4,ZFHX4,ZFHX4,ZFHX4,-0.0008,0.9121143817901611,3.3075527784893315,0.9526384019065387,0.9010626269368357,7.1507016903396305,0.45711960196495055,0.6446958184242249,0.634654700756073,0.19747863967541035,0.0,0.0,0.49787419401702526,2.367943647409314,2.503234905118508,0.8147388481864569,1.0333669904806755,True,0.5229837018587609,0
TMEM70,TMEM70,TMEM70,TMEM70,0.0308,-0.11670660972595215,,,,,,,,,,,,,,,,False,0.02397149004535538,0
SLC12A7,SLC12A7,SLC12A7,SLC12A7,-0.0395,-0.2933281660079956,,,,,,,,,,,,,,,,False,0.5312215556659402,0
ATP2C1,ATP2C1,ATP2C1,ATP2C1,0.0101,-2.107577323913574,,,,,,,,,,,,,,,,False,0.2669472249470467,0
CHRAC1,CHRAC1,CHRAC1,CHRAC1,0.0197,-0.049359798431396484,,,,,,,,,,,,,,,,False,0.04767683604192593,0
NFX1,NFX1,NFX1,NFX1,-0.0343,-0.6824653148651123,,,,,,,,,,,,,,,,False,0.1286962631788717,0
ENSGALG00000030552.3,ENSGALG00000030552.3,ENSGALG00000030552.3,ENSGALG00000030552.3,0.0075,-0.10573673248291016,,,,,,,,,,,,,,,,False,0.02582124561833447,0
RPL30,RPL30,RPL30,RPL30,0.1417,-0.055733442306518555,,,,,,,,,,,,,,,,False,0.04197075570456184,0
NEBL,NEBL,NEBL,NEBL,0.0065,0.28542524576187134,0.08366083468290567,0.06644258311793373,0.19497854177611634,10.169636025130556,2.0584800767898552,0.2849476635456085,0.06436820328235626,0.1483924547645476,0.0,0.0,0.4210957552927241,1.1762571591906963,0.21448546986834244,1.8567339856759149,3.281952126666074,True,0.592537437546298,0
ENSGALG00000046093.2,ENSGALG00000046093.2,ENSGALG00000046093.2,ENSGALG00000046093.2,-0.0285,-3.0839152336120605,,,,,,,,,,,,,,,,False,0.010593046632602183,0
STK17A,STK17A,STK17A,STK17A,0.0161,0.16944259405136108,0.12373058472394825,1.1771512455088875,0.2598340601225711,6.566561308705896,0.5055241198092699,0.03238311782479286,0.09080292284488678,0.056128722616364285,0.0,0.0,0.38072159352392543,0.08318908752385638,0.2572269418501648,0.8825464753071031,2.3253240625409526,True,0.27541067333912916,0
GDF6,GDF6,GDF6,GDF6,0.0361,-0.4972984790802002,,,,,,,,,,,,,,,,False,0.28046934362744985,0
PTPRN2,PTPRN2,PTPRN2,PTPRN2,0.0356,0.45291686058044434,0.06594404211837641,0.01257757270866219,0.1920339916053492,11.56513443440251,22.99603373527526,1.3008476495742798,0.057416874915361404,0.1902482941411316,0.0,0.0,0.34785008030901793,4.165715024303249,0.21178793553102376,1.279762261079516,3.31625621642642,False,0.48364467542807327,0
TMEM68,TMEM68,TMEM68,TMEM68,0.0078,-0.49370276927948,,,,,,,,,,,,,,,,False,0.0,0
PAXIP1,PAXIP1,PAXIP1,PAXIP1,-0.0058,-0.31657421588897705,,,,,,,,,,,,,,,,False,0.33233445432239067,0
PDCD6IP,PDCD6IP,PDCD6IP,PDCD6IP,0.0009,-0.6191730499267578,,,,,,,,,,,,,,,,False,0.15668472298421712,0
ENSGALG00000029842.2,ENSGALG00000029842.2,ENSGALG00000029842.2,ENSGALG00000029842.2,0.0215,0.3603948950767517,0.026340232311442276,0.07223435369895767,0.22467981487796113,8.44825414701195,9.644824043512344,0.14506658911705017,0.026058314368128777,0.2702092869266122,0.0,0.0,0.10296498891654399,0.3431775105433465,0.07429964881358218,0.6243076491351108,2.4867672714517783,False,0.38516867309607,0
AKAP9,AKAP9,AKAP9,AKAP9,-0.2085,0.6562715172767639,3.1404136651473054,0.9820287480346999,0.38559533052516604,13.727407369173818,0.2496739382296801,0.881611704826355,2.039182662963867,0.4139877920913966,0.0,0.0,0.48375808791267627,2.435504969677777,5.666118549375698,0.3184842530512803,2.3553452482608277,True,0.8787806386045802,0
SETD2,SETD2,SETD2,SETD2,-0.0339,-0.762505292892456,,,,,,,,,,,,,,,,False,0.05561099061524214,0
TRIO,TRIO,TRIO,TRIO,-0.0684,-0.747411847114563,,,,,,,,,,,,,,,,False,0.6137417661865168,0
RAB12,RAB12,RAB12,RAB12,0.0527,-0.0188901424407959,,,,,,,,,,,,,,,,False,0.38119053075152015,0
LMBR1,LMBR1,LMBR1,LMBR1,-0.0369,-1.0879101753234863,,,,,,,,,,,,,,,,False,0.2339300332704207,0
ENSGALG00000033453.3,ENSGALG00000033453.3,ENSGALG00000033453.3,ENSGALG00000033453.3,0.0133,0.04222077131271362,0.04523009040011694,0.10231016225706718,0.2042054494027565,12.247182234947118,4.333566502730052,0.14234283566474915,0.04215310886502266,0.190348665130859,0.0,0.0,0.18239846570883878,0.5649911208867625,0.15189988989029723,1.2805872945746466,3.0392367696754254,True,0.4882478493720255,0
DPY19L4,DPY19L4,DPY19L4,DPY19L4,0.0046,-0.966152548789978,,,,,,,,,,,,,,,,False,0.10476986083089178,0
SNX16,SNX16,SNX16,SNX16,0.0527,0.26840025186538696,0.0647757082620775,0.3027666669248074,0.2871292232473586,8.547595522763995,1.4173588126897811,0.06641633808612823,0.05740255117416382,0.2221586274405242,0.0,0.0,0.3330362188368173,0.19321717033436264,0.1666122724077311,0.9294779271488521,2.5827509307287997,True,0.288028129211421,0
UTP23,UTP23,UTP23,UTP23,0.0314,-0.16323697566986084,,,,,,,,,,,,,,,,False,0.07628737377481122,0
NDUFV2,NDUFV2,NDUFV2,NDUFV2,0.0742,-0.006867408752441406,,,,,,,,,,,,,,,,False,0.21792959941194312,0
SALL3,SALL3,SALL3,SALL3,-0.0609,0.15633153915405273,0.1306340481611886,0.6349913540890478,0.28639321904592396,6.345638739375254,0.7261775726079942,0.05433434247970581,0.10082317143678665,0.137058720398069,0.0,0.0,0.42284784363664923,0.20619789669572502,0.29924598352277076,1.5221886844745791,2.5047901121441423,True,0.41895289325599044,0
CTDP1,CTDP1,CTDP1,CTDP1,0.022,-0.6420706510543823,,,,,,,,,,,,,,,,False,0.1937460185484453,0
EZH2,EZH2,EZH2,EZH2,0.1433,0.7343080639839172,0.591515024136809,0.15953100019839428,0.40006137049787416,10.415987219275094,1.4613110330700874,0.9277562499046326,0.29283812642097473,0.2624320581613163,0.0,0.0,0.4841243292730546,3.229096460608914,0.9096124605596836,0.7602798247376249,1.882042290938609,True,0.6884497464320773,25
TOP1MT,TOP1MT,TOP1MT,TOP1MT,0.0218,-0.1036750078201294,,,,,,,,,,,,,,,,False,0.05799632856128913,0
PLEKHF2,PLEKHF2,PLEKHF2,PLEKHF2,0.0082,-0.7526868581771851,,,,,,,,,,,,,,,,False,0.13283462918168107,0
ZDHHC3,ZDHHC3,ZDHHC3,ZDHHC3,0.043,-0.04932546615600586,,,,,,,,,,,,,,,,False,0.08190001688394993,0
CNGB3,CNGB3,CNGB3,CNGB3,-0.0879,0.7511129230260849,0.5506523209056565,0.453330550604688,0.6731802435303261,5.8706983424858015,0.8399185019731522,0.28450992703437805,0.1600523591041565,0.2193102829975961,0.0,0.0,0.43776315048691394,0.7991129823445918,0.5086922521205169,0.7238894223362968,1.1818446072635576,True,0.6561209130235882,0
GGH,GGH,GGH,GGH,-0.0064,-0.10153770446777344,,,,,,,,,,,,,,,,False,0.12057284121077393,0
ENSGALG00000038978.2,ENSGALG00000038978.2,ENSGALG00000038978.2,ENSGALG00000038978.2,0.0133,-0.9127013683319092,,,,,,,,,,,,,,,,False,0.2530354141833252,0
MTSS1,MTSS1,MTSS1,MTSS1,-0.0523,0.8551404774188995,3.7705726842946268,0.4777186919225768,0.5848387179133537,12.6460463819628,0.6085040661692619,1.7997746467590332,1.3975149393081665,0.3063728407771272,0.0,0.0,0.49661779418156465,5.512126626687421,7.100033075147275,0.2700602817323551,1.548020810309046,True,0.9316750345619558,14
ENSGALG00000031524.2,ENSGALG00000031524.2,ENSGALG00000031524.2,ENSGALG00000031524.2,0.0205,-0.1491227149963379,,,,,,,,,,,,,,,,False,0.4066598346812393,0
RRM2B,RRM2B,RRM2B,RRM2B,-0.0037,-0.20349502563476562,,,,,,,,,,,,,,,,False,0.11065401515501691,0
DSCC1,DSCC1,DSCC1,DSCC1,0.2094,0.16357547044754028,0.24959313279123663,2.1386267853700174,0.24283511516575557,3.571993893804579,0.4520413264135519,0.03690492734313011,0.1307610422372818,0.19541656055760584,0.0,0.0,0.3484618479978152,0.10314291684051807,0.31148474318264374,0.8102293515637302,1.5231481979391464,True,0.499004372477362,0
PEX2,PEX2,PEX2,PEX2,-0.0037,-0.5248967409133911,,,,,,,,,,,,,,,,False,0.24647645329347864,0
TAX1BP1,TAX1BP1,TAX1BP1,TAX1BP1,-0.0404,0.02114999294281006,0.3480343574115769,1.5001291750576558,0.1868654911090797,10.176001474824222,0.12897505380213262,0.07407812029123306,0.271385133266449,0.20849761742933995,0.0,0.0,0.3084649792272007,0.22378448743352786,1.1079279934537822,1.3151381646890161,2.32583091357581,True,0.24940538362132225,0
TRAK1,TRAK1,TRAK1,TRAK1,0.0589,0.7411811649799347,0.10869764871691093,0.08617555781020549,0.22725266610743175,11.499982245485493,3.7327182769775393,0.3667598068714142,0.10316818952560425,0.2554922320003257,0.0,0.0,0.38460436403092213,0.9666615008470094,0.30064740664614686,0.7525919709631815,3.1087849694337173,True,0.6164219120582934,13
KLF6,KLF6,KLF6,KLF6,-0.0319,0.1846727728843689,0.3209272877151418,0.9719966062198047,0.24355125876936762,7.439157747863817,0.2375424934923649,0.11360348761081696,0.22597071528434753,0.21246907893759345,0.0,0.0,0.3891420176653654,0.34086573174731116,0.6801930504112408,1.2266093390147883,2.0464246259615395,True,0.47007589016852896,22
FBXL2,FBXL2,FBXL2,FBXL2,-0.0187,-0.44978153705596924,,,,,,,,,,,,,,,,False,0.3441013321222053,0
NOD1,NOD1,NOD1,NOD1,-0.0056,0.007476687431335449,,,,,,,,,,,,,,,,False,0.3538454091358762,0
SH3BP5,SH3BP5,SH3BP5,SH3BP5,0.0606,-0.655876636505127,,,,,,,,,,,,,,,,False,0.3276046997539334,0
TSPAN13,TSPAN13,TSPAN13,TSPAN13,0.1098,-0.32773470878601074,,,,,,,,,,,,,,,,False,0.0,0
PREX2,PREX2,PREX2,PREX2,0.0187,-0.022310972213745117,,,,,,,,,,,,,,,,False,0.3772284559629569,0
UBE2E2,UBE2E2,UBE2E2,UBE2E2,-0.0007,-0.16998302936553955,,,,,,,,,,,,,,,,False,0.45914950089529,0
TRDMT1,TRDMT1,TRDMT1,TRDMT1,-0.0107,-0.48861992359161377,,,,,,,,,,,,,,,,False,0.1560375637223781,0
RNF19A,RNF19A,RNF19A,RNF19A,0.0109,-0.564385175704956,,,,,,,,,,,,,,,,False,0.2016923051915898,0
DHX30,DHX30,DHX30,DHX30,-0.0507,-0.14561212062835693,,,,,,,,,,,,,,,,False,0.1909743645685235,0
CLVS1,CLVS1,CLVS1,CLVS1,0.0688,0.8709359019994736,0.5299340780231799,0.16940678929860586,0.5823382756924524,4.591182806099756,2.1919382858276366,0.7488701343536377,0.16142842173576355,0.23874246763454168,0.0,0.0,0.45789800496301075,2.1192728363315276,0.5018393244225019,0.6858881571831112,1.145210149610657,True,0.6829242594498531,17
TUBB6,TUBB6,TUBB6,TUBB6,0.1366,0.2031605839729309,0.24823981840859044,2.7432826750496555,0.36047907868525497,3.598694164153584,0.15600277911871668,0.02000526711344719,0.12342773377895355,0.19628624198190994,0.0,0.0,0.37617190429027664,0.06438311943960262,0.30127623359319466,0.840882244343706,1.9277515128197227,True,0.4588701694458722,0
DENND3,DENND3,DENND3,DENND3,-0.0115,-0.49596500396728516,,,,,,,,,,,,,,,,False,0.2890099504434415,0
TAF2,TAF2,TAF2,TAF2,-0.0023,-0.8740898370742798,,,,,,,,,,,,,,,,False,0.0,0
ATP6V1C1,ATP6V1C1,ATP6V1C1,ATP6V1C1,-0.0137,-0.21979522705078125,,,,,,,,,,,,,,,,False,0.08757931148494073,0
SQLE,SQLE,SQLE,SQLE,-0.0279,-0.024580001831054688,,,,,,,,,,,,,,,,False,0.4375173384248,0
TMEM106B,TMEM106B,TMEM106B,TMEM106B,-0.0298,-0.08212268352508545,,,,,,,,,,,,,,,,False,0.08353244743678842,0
CDCA7L,CDCA7L,CDCA7L,CDCA7L,0.2477,0.4039461612701416,0.7292765477139447,8.129852149190274,0.48442399287383514,8.173012982330778,0.078933463703703,0.031262557953596115,0.46155908703804016,0.2315235666104837,0.0,0.0,0.46762632995929965,0.09610813425400978,1.0836653352137013,0.7992547582029221,1.7530432425233653,True,0.6493201314509051,0
NCOA2,NCOA2,NCOA2,NCOA2,-0.0376,-2.5820634365081787,,,,,,,,,,,,,,,,False,0.3161092648989094,0
ENSGALG00000042375.2,ENSGALG00000042375.2,ENSGALG00000042375.2,ENSGALG00000042375.2,0.079,0.3453701138496399,0.16837737714832332,2.1748909357166903,0.508616996675162,5.183480416678871,0.1427987889200449,0.020733121782541275,0.06860282272100449,0.21214615099462347,0.0,0.0,0.18688751681477123,0.0647528874740797,0.19391510416432445,1.069294427201091,1.4489403483946128,True,0.5142042156021422,0
ENSGALG00000029474.3,ENSGALG00000029474.3,ENSGALG00000029474.3,ENSGALG00000029474.3,0.0123,-0.34248924255371094,,,,,,,,,,,,,,,,False,0.1510221916100597,0
AOAH,AOAH,AOAH,AOAH,0.0121,-0.21990489959716797,,,,,,,,,,,,,,,,False,0.470719023392507,0
UQCRB,UQCRB,UQCRB,UQCRB,0.0813,-0.20455145835876465,,,,,,,,,,,,,,,,False,0.0,0
RNF139,RNF139,RNF139,RNF139,-0.0327,-0.0298081636428833,,,,,,,,,,,,,,,,False,0.2647649633910287,0
RPP40,RPP40,RPP40,RPP40,0.0225,-0.3029494285583496,,,,,,,,,,,,,,,,False,0.1046404569175556,0
COPS5,COPS5,COPS5,COPS5,0.0842,-0.37809860706329346,,,,,,,,,,,,,,,,False,0.0,0
FAM8A1,FAM8A1,FAM8A1,FAM8A1,-0.0501,-0.183357834815979,,,,,,,,,,,,,,,,False,0.0,0
ZFAND1,ZFAND1,ZFAND1,ZFAND1,-0.0123,-0.4351145029067993,,,,,,,,,,,,,,,,False,0.028549735745564724,0
FASTK,FASTK,FASTK,FASTK,-0.0293,-0.2826218605041504,,,,,,,,,,,,,,,,False,0.0,0
