,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
DYRK2,DYRK2,DYRK2,DYRK2,-0.0341,0.18569928407669067,0.15270009034829315,0.5265806421398979,0.20282388838940013,10.67746884952574,0.7025983213881652,0.0998556911945343,0.17990459501743317,0.25630481989224946,0.0,0.0,0.28583275029533073,0.2805884608392338,0.5100249551911036,0.8001059078598531,3.079264815224869,True,0.5529179247889991,0
MDM1,MDM1,MDM1,MDM1,0.0868,0.16436541080474854,0.26193652713893467,1.362077257287907,0.2953043512610015,6.773553143549077,0.35414453014731406,0.06239381060004234,0.19115722179412842,0.21393462870225985,0.0,0.0,0.42823476918114967,0.2289722081733687,0.5488560744561255,0.9776216251216446,2.0243703495675933,True,0.5191623330885003,0
RAP1B,RAP1B,RAP1B,RAP1B,0.1015,-0.665406346321106,,,,,,,,,,,,,,,,False,0.0,0
NUP107,NUP107,NUP107,NUP107,0.1551,-0.15211105346679688,,,,,,,,,,,,,,,,False,0.2938951301522412,0
MDM2,MDM2,MDM2,MDM2,-0.02,-0.10899567604064941,,,,,,,,,,,,,,,,False,0.242627441749787,0
ENSGALG00000009959.6,ENSGALG00000009959.6,ENSGALG00000009959.6,ENSGALG00000009959.6,0.0387,0.503638356924057,0.8941875346719065,1.6830529187422587,0.5311697966101419,6.597334048728722,0.15879758164286614,0.11256773769855499,0.3349437415599823,0.323333464563538,0.0,0.0,0.47567423268878234,0.33973533901318503,1.2448365799440393,0.4963205938679022,1.767910020200607,True,0.5944789654533558,0
CPSF6,CPSF6,CPSF6,CPSF6,0.0544,-0.2602444887161255,,,,,,,,,,,,,,,,False,0.136318786507304,0
FRS2,FRS2,FRS2,FRS2,-0.0244,-1.268207311630249,,,,,,,,,,,,,,,,False,0.11565537431899678,0
CCT2,CCT2,CCT2,CCT2,0.1331,-0.0358809232711792,,,,,,,,,,,,,,,,False,0.0727424101916321,0
CNOT2,CNOT2,CNOT2,CNOT2,-0.0177,-0.18800532817840576,,,,,,,,,,,,,,,,False,0.3837992406519234,0
LGR5,LGR5,LGR5,LGR5,0.1061,0.8355067670345306,0.2092065809466686,0.03342975890592316,0.3348297316919141,8.871923472944655,23.861266231536867,2.128840208053589,0.13828697800636292,0.3329940221898106,0.0,0.0,0.3255275783884859,4.528342817426666,0.35734908712289204,0.39955507254947054,1.9431439166174498,False,0.7758735965949908,0
RAB21,RAB21,RAB21,RAB21,-0.0026,0.05103802680969238,0.14623210457200012,1.4443646715951857,0.11416254394452408,10.243865277387505,0.3437656742334366,0.0409487821161747,0.18135760724544525,0.19763698515441822,0.0,0.0,0.30272543173220534,0.12335247341798704,0.6491495068987896,1.4205373283486211,3.0663232414424377,True,0.2639473055715035,0
TBC1D15,TBC1D15,TBC1D15,TBC1D15,-0.0358,-0.06559085845947266,,,,,,,,,,,,,,,,False,0.33862627970098563,0
TRHDE,TRHDE,TRHDE,TRHDE,-0.0713,0.8935545459389687,1.1424702411059913,0.03714372297366614,0.6337480656266589,5.582731268550655,10.148022751808167,7.666355609893799,0.35695159435272217,0.28268643526036247,0.0,0.0,0.47531721601155147,21.000036976440406,1.08637486806878,0.5082944871213921,1.193838691398723,False,0.8357390013120506,0
KCNC2,KCNC2,KCNC2,KCNC2,0.0432,-0.5382895469665527,,,,,,,,,,,,,,,,False,0.39733839088641276,0
CAPS2,CAPS2,CAPS2,CAPS2,0.0257,-1.0854921340942383,,,,,,,,,,,,,,,,False,0.2101841356943747,0
KRR1,KRR1,KRR1,KRR1,-0.0138,-0.08206617832183838,,,,,,,,,,,,,,,,False,0.04086507900938264,0
NAP1L1,NAP1L1,NAP1L1,NAP1L1,0.4048,-0.2850303649902344,,,,,,,,,,,,,,,,False,0.3286449257153641,0
OSBPL8,OSBPL8,OSBPL8,OSBPL8,0.0996,-0.01929783821105957,,,,,,,,,,,,,,,,False,0.28929861086036995,0
ZDHHC17,ZDHHC17,ZDHHC17,ZDHHC17,0.0085,-1.0037078857421875,,,,,,,,,,,,,,,,False,0.10612056632353427,0
NAV3,NAV3,NAV3,NAV3,0.0935,0.9078254774212837,0.2922299029617543,0.036476787355580576,0.2506407823325575,14.175781412004659,3.9229757523536684,1.7607345581054688,0.21207040548324585,0.29849462647081026,0.0,0.0,0.47754439982340474,6.902375103290089,0.5834451644392363,0.4081298310775004,3.301943271149441,True,0.4619248285952923,0
PAWR,PAWR,PAWR,PAWR,0.0969,0.3995678424835205,0.14087672567004472,0.10047513559896099,0.16762950833060983,7.556863342892187,1.7748345720767975,0.38957667350769043,0.11139638721942902,0.08765570044635326,0.0,0.0,0.48609353140126355,1.6162283604728527,0.35118236519588997,4.7979558999516385,2.7103805166396766,True,0.6314401777269774,0
PPP1R12A,PPP1R12A,PPP1R12A,PPP1R12A,-0.0485,-0.1141585111618042,,,,,,,,,,,,,,,,False,0.5155997192028083,0
LIN7A,LIN7A,LIN7A,LIN7A,0.0066,0.8752865716814995,3.3399631942248753,1.1568067616030673,1.1147036102995902,12.005028772277461,0.4233533102273941,0.47894373536109924,0.5345438718795776,0.2526038007764403,0.0,0.0,0.4977203918584332,2.817817275638312,3.0757399174738036,0.6069726349264111,0.9188587079115629,True,0.4111757776762451,0
PPFIA2,PPFIA2,PPFIA2,PPFIA2,0.0032,0.7002254128456116,0.33579408662780236,0.04229069201438057,0.3751257955373067,7.07396830213779,6.1088540575239385,1.8476096391677856,0.15105588734149933,0.3070791266367675,0.0,0.0,0.4208149657329514,5.768827841536781,0.45114524945905754,0.44471835257933456,1.912841457379337,True,0.7036850432234953,0
TMTC2,TMTC2,TMTC2,TMTC2,0.0605,0.844180166721344,0.4746458212150456,0.044743011467665,0.46660510793886634,7.073660162333377,5.877358474731445,2.5803425312042236,0.20414941012859344,0.34217248108457493,0.0,0.0,0.45029509104006915,6.636862658903849,0.6575068626472533,0.38691487993268336,1.6256562854051237,True,0.7965495841543276,0
SLC6A15,SLC6A15,SLC6A15,SLC6A15,0.028,-1.0100796222686768,,,,,,,,,,,,,,,,False,0.35082925823906336,0
ENSGALG00000049176.1,ENSGALG00000049176.1,ENSGALG00000049176.1,ENSGALG00000049176.1,0.0298,-0.40643227100372314,,,,,,,,,,,,,,,,False,0.27593539925372396,0
TMTC3,TMTC3,TMTC3,TMTC3,-0.0164,-1.030484676361084,,,,,,,,,,,,,,,,False,0.1861396520854466,0
KITLG,KITLG,KITLG,KITLG,-0.0045,-0.21783816814422607,,,,,,,,,,,,,,,,False,0.1836392613411749,0
SERPINH1,SERPINH1,SERPINH1,SERPINH1,0.1044,-0.3044344186782837,,,,,,,,,,,,,,,,False,0.03678881119763215,0
EPYC,EPYC,EPYC,EPYC,0.0091,-0.04839611053466797,,,,,,,,,,,,,,,,False,0.3578008285098096,0
EEA1,EEA1,EEA1,EEA1,-0.0193,0.11319911479949951,0.2665686804494331,0.32925054412977467,0.28567344143951084,12.568679332320956,0.5336153152585029,0.19731590151786804,0.17471717298030853,0.24156334614126038,0.0,0.0,0.2540622458519278,0.7017167285314159,0.6338577780487209,0.908220466328007,2.5612839418358098,True,0.4041136109721276,0
ENSGALG00000011285.6,ENSGALG00000011285.6,ENSGALG00000011285.6,ENSGALG00000011285.6,0.0133,-0.5294493436813354,,,,,,,,,,,,,,,,False,0.17326975882852208,0
MRPL42,MRPL42,MRPL42,MRPL42,-0.0367,-0.11884129047393799,,,,,,,,,,,,,,,,False,0.06714984517930728,0
CRADD,CRADD,CRADD,CRADD,0.0285,-0.3353835344314575,,,,,,,,,,,,,,,,False,0.4330576376173092,0
PLXNC1,PLXNC1,PLXNC1,PLXNC1,0.0189,0.9366784542798996,1.7027412550492937,0.5429890993090346,0.7816622241423865,7.19274093247031,0.7022502726316452,0.9673258066177368,0.650852620601654,0.43941973360828346,0.0,0.0,0.4792652978578703,2.1610205332449497,1.7141951012409067,0.22172616790121685,1.180129009682901,True,0.658637579445517,0
TMCC3,TMCC3,TMCC3,TMCC3,0.0209,0.8426693677902222,0.20051495026533142,0.06340178803181001,0.10772839996264309,17.818664337611743,2.710408107439677,0.8674985766410828,0.33073070645332336,0.24976613609253895,0.0,0.0,0.48502566340288056,2.8329792162666285,1.0456594299797994,0.6930403422557043,6.013180570713727,True,0.6071593042719491,39
NDUFA12,NDUFA12,NDUFA12,NDUFA12,0.0812,-0.04265165328979492,,,,,,,,,,,,,,,,False,0.18664359018511137,0
NR2C1,NR2C1,NR2C1,NR2C1,0.0065,-0.9241825342178345,,,,,,,,,,,,,,,,False,0.148630239748008,0
FGD6,FGD6,FGD6,FGD6,0.0132,-0.0034532546997070312,,,,,,,,,,,,,,,,False,0.42430459137018345,0
VEZT,VEZT,VEZT,VEZT,0.0311,-1.022444486618042,,,,,,,,,,,,,,,,False,0.29566714668797,0
METAP2,METAP2,METAP2,METAP2,0.0685,-0.025452733039855957,,,,,,,,,,,,,,,,False,0.1217050699044264,0
USP44,USP44,USP44,USP44,-0.0086,-0.0061653852462768555,,,,,,,,,,,,,,,,False,0.19256300704650245,0
CDK17,CDK17,CDK17,CDK17,-0.0249,-0.20543205738067627,,,,,,,,,,,,,,,,False,0.45285437563318187,0
SLC25A3,SLC25A3,SLC25A3,SLC25A3,0.0871,-0.6071292161941528,,,,,,,,,,,,,,,,False,0.0,0
ANKS1B,ANKS1B,ANKS1B,ANKS1B,0.024,-1.0190508365631104,,,,,,,,,,,,,,,,False,0.4895805336431142,0
UHRF1BP1L,UHRF1BP1L,UHRF1BP1L,UHRF1BP1L,-0.007,-1.130108118057251,,,,,,,,,,,,,,,,False,0.12260776224981317,0
SCYL2,SCYL2,SCYL2,SCYL2,-0.021,-0.5116595029830933,,,,,,,,,,,,,,,,False,0.24986338348376735,0
UTP20,UTP20,UTP20,UTP20,0.0244,-0.2719893455505371,,,,,,,,,,,,,,,,False,0.2943209386103177,0
ARL1,ARL1,ARL1,ARL1,0.0279,-0.006810903549194336,,,,,,,,,,,,,,,,False,0.14208893462881608,0
NUP205,NUP205,NUP205,NUP205,0.0837,-0.18579554557800293,,,,,,,,,,,,,,,,False,0.3163598595774793,0
WDR91,WDR91,WDR91,WDR91,0.053,-0.03426229953765869,,,,,,,,,,,,,,,,False,0.11799380992137525,0
ENSGALG00000011745.6,ENSGALG00000011745.6,ENSGALG00000011745.6,ENSGALG00000011745.6,0.0409,0.06320405006408691,0.36379407688314275,2.303419482202668,0.18906077189513376,6.9837660126283225,0.13061579927802086,0.055342208594083786,0.20019930601119995,0.19482311359669177,0.0,0.0,0.3565126549611874,0.16554969061891753,0.9185595628002594,1.4939700472333626,1.4956974928430087,True,0.27604454915641463,0
ENSGALG00000011747.4,ENSGALG00000011747.4,ENSGALG00000011747.4,ENSGALG00000011747.4,0.2706,0.36648839712142944,12.022198567936876,1.4891180703885063,0.525448575629092,11.408744413955331,0.13974544800817967,1.3474005460739136,4.555760383605957,0.3504757875144543,0.0,0.0,0.49881395167959275,5.196232070248432,15.959912047817788,0.37576673504557095,2.162448183185458,True,0.5077946970387339,0
DDX47,DDX47,DDX47,DDX47,0.0527,-0.001237034797668457,,,,,,,,,,,,,,,,False,0.09697057576290946,0
GRIN2B,GRIN2B,GRIN2B,GRIN2B,0.0569,0.7096683382987976,0.08582222463969005,0.04320417614594097,0.15673776210847615,13.138936221940028,7.3578679111268785,0.7233784794807434,0.118522509932518,0.3114279477251839,0.0,0.0,0.3774865180693957,1.4606735609192638,0.2947475415461793,0.508192795690479,3.792359619355951,True,0.649056864634162,39
ATF7IP,ATF7IP,ATF7IP,ATF7IP,0.01,0.3492571711540222,0.320106909106163,0.17449639852096255,0.2989372355442062,13.138834943061031,1.0582075935602189,0.4355197846889496,0.1944638341665268,0.22688580184226662,0.0,0.0,0.38278038730649316,1.4979181933594377,0.6821977763982683,0.9523440691878826,2.436997997168019,True,0.5800821240168077,0
TTC26,TTC26,TTC26,TTC26,-0.0005,-0.8942687511444092,,,,,,,,,,,,,,,,False,0.2101688523079236,0
UBN2,UBN2,UBN2,UBN2,-0.0548,-0.4253593683242798,,,,,,,,,,,,,,,,False,0.45226060926458006,0
FMC1,FMC1,FMC1,FMC1,0.1496,0.039430439472198486,1.0098294597570223,13.216155530921775,0.32133629509216527,4.887457463984913,0.018928824607282877,0.01764976792037487,0.4405722916126251,0.22601688620402785,0.0,0.0,0.44466856493193263,0.05795741282547727,1.5755068241008399,1.0816173980419,1.798803507661768,False,0.2653460928587545,0
GBE,GBE,GBE,GBE,-0.0007,-0.40259861946105957,,,,,,,,,,,,,,,,False,0.29728380968377943,0
POLDIP3,POLDIP3,POLDIP3,POLDIP3,0.0558,-0.025349736213684082,,,,,,,,,,,,,,,,False,0.16917154189113381,0
TCF20,TCF20,TCF20,TCF20,-0.0387,-0.526331901550293,,,,,,,,,,,,,,,,False,0.38211463675085555,0
CYP2D6,CYP2D6,CYP2D6,CYP2D6,-0.0116,-0.4314138889312744,,,,,,,,,,,,,,,,False,0.3137593779224203,0
SMDT1,SMDT1,SMDT1,SMDT1,-0.0359,0.03440290689468384,0.5164927751523646,5.763283662016989,0.19372098153513775,7.534063587644034,0.037958283349871634,0.026046888902783394,0.324228435754776,0.18575989255395622,0.0,0.0,0.44507442610775894,0.08877968302017207,1.3322699280648398,1.5906311995011342,2.0570078772871674,True,0.20927670822611869,0
WBP2NL,WBP2NL,WBP2NL,WBP2NL,-0.0205,-0.2640022039413452,,,,,,,,,,,,,,,,False,0.0,0
SEPTIN3,SEPTIN3,SEPTIN3,SEPTIN3,-0.0026,0.622744083404541,0.2797842707995499,0.8122986502942242,0.3580684856348612,12.564025697684297,0.6546251354366541,0.11542419344186783,0.23759262263774872,0.2486099215889655,0.0,0.0,0.4417540238341459,0.301485598978947,0.6288203901354352,0.7269836830892857,2.1720687924660966,True,0.7806752167281882,0
CENPM,CENPM,CENPM,CENPM,0.2081,0.22571003437042236,0.41228901522801986,7.454828523117241,0.380525878450011,5.742048033176903,0.06898459531366824,0.01623097062110901,0.3705722689628601,0.245855181456841,0.0,0.0,0.43027926781700276,0.049949039864860295,0.7455644704690524,0.5999533676723279,2.625088741416407,True,0.45861844745328423,0
POLR3H,POLR3H,POLR3H,POLR3H,-0.0188,-0.09176290035247803,,,,,,,,,,,,,,,,False,0.10548506769116048,0
ACO2,ACO2,ACO2,ACO2,0.0068,0.02363574504852295,0.48458709034481107,3.252871325628669,0.2635392176774303,6.095902617487291,0.09084793210029603,0.04660061001777649,0.24236972630023956,0.1907723646721953,0.0,0.0,0.40366080702932805,0.14611655512265329,0.9709233960201,1.5452428825036775,1.5227569255301745,True,0.16835460399003174,0
PHF5A,PHF5A,PHF5A,PHF5A,0.0489,-0.03348743915557861,,,,,,,,,,,,,,,,False,0.10673828291982387,0
TOB2,TOB2,TOB2,TOB2,-0.1278,0.26091694831848145,0.8944869208835271,5.970902967563526,0.3182835529731895,4.815025093613478,0.044679510723799463,0.0397629551589489,0.4205058515071869,0.23366922193249362,0.0,0.0,0.44465093539892914,0.11722562848774855,1.040577793044263,0.9825064882608213,1.6868019391355489,True,0.5229128090064752,20
RANGAP1,RANGAP1,RANGAP1,RANGAP1,0.068,0.32487642765045166,0.7081365418649362,2.566080435041003,0.25046819993243785,9.801678726373588,0.148926564976573,0.10037744790315628,0.7430919408798218,0.19793121555085816,0.0,0.0,0.4809091640259797,0.29935566616535036,2.2440669055835443,1.2828977644977775,2.7475579501575798,True,0.6074947403188977,17
L3MBTL2,L3MBTL2,L3MBTL2,L3MBTL2,0.0337,-0.07803308963775635,,,,,,,,,,,,,,,,False,0.23539822760420512,0
EP300,EP300,EP300,EP300,-0.0626,-0.011968135833740234,,,,,,,,,,,,,,,,False,0.45838386266882947,0
RBX1,RBX1,RBX1,RBX1,0.0389,-0.14489197731018066,,,,,,,,,,,,,,,,False,0.10582776102555637,0
XPNPEP3,XPNPEP3,XPNPEP3,XPNPEP3,0.0026,-0.5749119520187378,,,,,,,,,,,,,,,,False,0.0,0
ST13P5,ST13P5,ST13P5,ST13P5,0.2452,-0.32905054092407227,,,,,,,,,,,,,,,,False,0.17109872487105093,0
SLC25A17,SLC25A17,SLC25A17,SLC25A17,0.0474,-0.12951290607452393,,,,,,,,,,,,,,,,False,0.0,0
MRTFA,MRTFA,MRTFA,MRTFA,0.0147,-1.099036455154419,,,,,,,,,,,,,,,,False,0.07309844099311719,0
ADSL,ADSL,ADSL,ADSL,0.0405,-0.10594940185546875,,,,,,,,,,,,,,,,False,0.13432915455379582,0
TNRC6B,TNRC6B,TNRC6B,TNRC6B,0.0075,-0.05086696147918701,,,,,,,,,,,,,,,,False,0.32888108838421143,0
MIEF1,MIEF1,MIEF1,MIEF1,-0.0161,-0.08945870399475098,,,,,,,,,,,,,,,,False,0.04406743110782532,0
TAB1,TAB1,TAB1,TAB1,-0.0301,-0.009487748146057129,,,,,,,,,,,,,,,,False,0.08668302028799107,0
SYNGR1,SYNGR1,SYNGR1,SYNGR1,-0.0835,-0.081024169921875,,,,,,,,,,,,,,,,False,0.12189189714751458,0
CBY1,CBY1,CBY1,CBY1,0.0122,0.026939570903778076,0.3018898232313411,6.354830765337481,0.2229681316805624,7.729190493619725,0.027335799112915993,0.011478441767394543,0.22045017778873444,0.1801946077350262,0.0,0.0,0.37564364276565043,0.034666089953902475,0.7187852276296451,1.2336897411948817,2.8063307589376176,False,0.18188542134787714,0
DMC1,DMC1,DMC1,DMC1,0.0182,-1.5809977054595947,,,,,,,,,,,,,,,,False,0.15089423134830948,0
MICALL1,MICALL1,MICALL1,MICALL1,-0.0644,0.04331696033477783,0.5318098305746607,5.11138670147776,0.2973667620975776,3.456290051154723,0.05930844213813543,0.026326308026909828,0.20973709225654602,0.07488472443731095,0.0,0.0,0.49542863416313965,0.18342161853841482,0.5809898447759192,3.9260423655560164,1.5400873864384022,True,0.36758068059549115,0
TMEM184B,TMEM184B,TMEM184B,TMEM184B,0.0847,0.07643336057662964,0.2391366234848359,1.8921657546131574,0.18396120671142988,12.07098894322719,0.19151856273412704,0.0491909459233284,0.27867886424064636,0.20171604813712452,0.0,0.0,0.38108717257950625,0.14671576182378723,0.901188550067359,1.286720185716944,2.9940543948210614,True,0.30338669603962576,0
PLA2G6,PLA2G6,PLA2G6,PLA2G6,-0.0434,-0.22998034954071045,,,,,,,,,,,,,,,,False,0.0797570254633827,0
POLR2F,POLR2F,POLR2F,POLR2F,-0.0065,0.04136580228805542,0.3752906433889566,4.633209490016247,0.21783772468601123,6.134577075009265,0.06461267005652188,0.02718327008187771,0.19878602027893066,0.14920834696689084,0.0,0.0,0.455057115697928,0.11837186647767063,0.8602253650796825,2.3122521354604966,1.4994286083125152,True,0.10931300462330158,0
ANKRD54,ANKRD54,ANKRD54,ANKRD54,-0.0313,-0.06619489192962646,,,,,,,,,,,,,,,,False,0.11360333252278836,0
ENSGALG00000012422.6,ENSGALG00000012422.6,ENSGALG00000012422.6,ENSGALG00000012422.6,0.0097,-0.04464292526245117,,,,,,,,,,,,,,,,False,0.34982229180120283,0
MFNG,MFNG,MFNG,MFNG,0.0122,0.06138533353805542,0.004421556491244463,0.010385954306125886,0.054183140658984975,20.96296586013934,17.0644224219852,0.16522260010242462,0.011672532185912132,0.1438768554159412,0.0,0.0,0.0020066659301680007,0.3870474519703063,0.040095750443187764,0.7194445624461405,6.802197350515482,False,0.3722095495085376,0
TST,TST,TST,TST,0.0827,0.0007190108299255371,,,,,,,,,,,,,,,,False,0.2855918823322176,0
EIF3D,EIF3D,EIF3D,EIF3D,0.0189,-0.03244662284851074,,,,,,,,,,,,,,,,False,0.0064726522741161896,0
RBFOX2,RBFOX2,RBFOX2,RBFOX2,0.0805,0.86577008664608,1.7579163733425345,0.7313273898532338,0.9266541656359395,6.721507571412703,0.5929358464479447,0.6010590195655823,0.4789732098579407,0.374431239293734,0.0,0.0,0.48672461141984796,2.117360791139101,1.179376025363032,0.3588669538582787,1.0377505398045737,True,0.8643331863217185,15
MCM5,MCM5,MCM5,MCM5,0.206,0.5544082522392273,3.810479029369709,28.183058478358717,0.9470816433765898,13.566333239052067,0.038862341872106,0.03374052047729492,1.3008620738983154,0.31825481810730943,0.0,0.0,0.4862150804704435,0.10285925856772074,2.734700658824295,0.4450594082069094,1.2576926352467996,True,0.5397399699891074,0
LARGE1,LARGE1,LARGE1,LARGE1,-0.0205,-1.4398541450500488,,,,,,,,,,,,,,,,False,0.3645406539561771,0
FBXO7,FBXO7,FBXO7,FBXO7,0.0361,-0.2753889560699463,,,,,,,,,,,,,,,,False,0.0,0
RTCB,RTCB,RTCB,RTCB,0.0129,-0.00860738754272461,,,,,,,,,,,,,,,,False,0.032580407950436784,0
PRDM4,PRDM4,PRDM4,PRDM4,-0.0021,-0.49386096000671387,,,,,,,,,,,,,,,,False,0.0584736932131095,0
PWP1,PWP1,PWP1,PWP1,0.0212,-0.12005305290222168,,,,,,,,,,,,,,,,False,0.241817352943082,0
CRY1,CRY1,CRY1,CRY1,0.1605,0.35643744468688965,0.464382737248386,1.0273044193896539,0.3183496735330838,7.1569606910487416,0.2042777191847563,0.11846887320280075,0.27402177453041077,0.31971210282040524,0.0,0.0,0.4107995915273787,0.31076822054005004,0.7549779456558412,0.509525922057146,2.1443336319346304,True,0.6157508163356058,0
TMEM263,TMEM263,TMEM263,TMEM263,0.1128,0.33038854598999023,0.4367143761023406,3.2124477086311685,0.326487317968887,5.945329679032546,0.1538230217806995,0.03754973039031029,0.32893815636634827,0.17755135674250763,0.0,0.0,0.4769871300865384,0.11358517533459889,0.962770308817512,1.0650798002537416,2.2204867388765943,True,0.5297441763143018,20
POLR3B,POLR3B,POLR3B,POLR3B,0.0946,-0.8536031246185303,,,,,,,,,,,,,,,,False,0.12917708505215666,0
CKAP4,CKAP4,CKAP4,CKAP4,-0.0591,0.06343972682952881,0.3747838666432251,5.942688571560989,0.1934183873535421,8.064979895931467,0.08663835357874633,0.02171643078327179,0.3947833478450775,0.1953442023806207,0.0,0.0,0.42146141547456767,0.07117645408048161,1.4911313167419926,1.3342448719484248,2.753150200887565,True,0.2949448529314762,0
NUAK1,NUAK1,NUAK1,NUAK1,0.0652,0.6396262943744659,0.25003897146640297,0.3904247666061801,0.31494284435470815,10.926764655667657,1.138117535412312,0.2056855857372284,0.2213873714208603,0.29863476615581547,0.0,0.0,0.42497956835266665,0.5324434631724839,0.5184622818748628,0.5467300078915118,2.422081153435441,True,0.7516025927335974,18
ALDH1L2,ALDH1L2,ALDH1L2,ALDH1L2,0.0903,-0.7979023456573486,,,,,,,,,,,,,,,,False,0.1351580689752372,0
ENSGALG00000012694.7,ENSGALG00000012694.7,ENSGALG00000012694.7,ENSGALG00000012694.7,0.0505,-0.011545777320861816,,,,,,,,,,,,,,,,False,0.1253747679708814,0
SLC41A2,SLC41A2,SLC41A2,SLC41A2,0.0105,-0.06406295299530029,,,,,,,,,,,,,,,,False,0.22724050428555653,0
PARPBP,PARPBP,PARPBP,PARPBP,0.1052,0.6616403162479401,0.06609774631885426,0.08120918402957902,0.28411243913541784,7.644796779567177,5.411926060914993,0.30643734335899353,0.05449925363063812,0.26002898860445006,0.0,0.0,0.22120181225451618,0.7793890778931812,0.14329614230142584,0.7185569581020033,2.0857124703028886,True,0.6843654213916037,0
NUP37,NUP37,NUP37,NUP37,0.1873,-0.03915703296661377,,,,,,,,,,,,,,,,False,0.5440331913218762,0
WASHC3,WASHC3,WASHC3,WASHC3,0.0348,-0.4742058515548706,,,,,,,,,,,,,,,,False,0.09309340836470006,0
DRAM1,DRAM1,DRAM1,DRAM1,-0.0028,-0.8275854587554932,,,,,,,,,,,,,,,,False,0.19680998444797415,0
GNPTAB,GNPTAB,GNPTAB,GNPTAB,0.1291,0.07063543796539307,0.19354426599870897,0.4618292385922347,0.2262567515731729,13.750103392677527,0.7287452204525471,0.13036532700061798,0.21183572709560394,0.2498578102148524,0.0,0.0,0.42918822625694036,0.3871642875131167,0.6495445847575521,0.8743169627739122,3.3509379700523727,True,0.44264495753387495,0
ENSGALG00000012766.7,ENSGALG00000012766.7,ENSGALG00000012766.7,ENSGALG00000012766.7,0.0245,-1.5127925872802734,,,,,,,,,,,,,,,,False,0.20346326951243085,0
CHPT1,CHPT1,CHPT1,CHPT1,0.0607,-0.5298798084259033,,,,,,,,,,,,,,,,False,0.331152556196784,0
HIPK2,HIPK2,HIPK2,HIPK2,-0.0406,0.2982156276702881,0.5176623240349106,0.22359788396367525,0.3053727742650525,11.159214271159133,0.8294127520918846,0.5417668223381042,0.33149558305740356,0.27158461185895266,0.0,0.0,0.3661382190772531,1.6840994479961986,1.1005275040094196,0.7087145052664842,2.6062036577493033,True,0.6355062728377991,15
KIAA1549,KIAA1549,KIAA1549,KIAA1549,0.0298,0.7703213691711426,0.6635216944573572,0.10761320378872904,0.22514286413887602,15.52116292695471,1.3018402934074402,1.295890212059021,0.47034043073654175,0.25846625901438786,0.0,0.0,0.478505530355365,5.435997250271152,1.7901284355220608,0.7807682011500721,3.212101375339827,True,0.6960995007244162,0
TRIM24,TRIM24,TRIM24,TRIM24,0.088,0.29076123237609863,0.07735861044057957,0.07173856092787317,0.1975021942629576,12.102435151827393,5.067713632186254,0.3695279359817505,0.09230213612318039,0.2615463864731243,0.0,0.0,0.2191071807783585,0.9184006189921211,0.2587022676357421,0.7686605713001611,3.150257889355554,True,0.6270668419004318,0
SLC37A3,SLC37A3,SLC37A3,SLC37A3,0.0406,-0.40921008586883545,,,,,,,,,,,,,,,,False,0.07982262736972033,0
MKRN4P,MKRN4P,MKRN4P,MKRN4P,-0.0352,-0.003146052360534668,,,,,,,,,,,,,,,,False,0.3559771514071042,0
DENND2A,DENND2A,DENND2A,DENND2A,0.0598,0.21010804176330566,0.15894145223427755,0.652427970055079,0.3887992520999356,9.024408398615876,0.3299254041910172,0.060809843242168427,0.08708832412958145,0.24191262899413263,0.0,0.0,0.29977439947136353,0.19249875478323117,0.24978343911212067,0.8210162752927121,2.0905674543048027,True,0.4426311131339161,14
ADCK2,ADCK2,ADCK2,ADCK2,-0.0053,-0.6192010641098022,,,,,,,,,,,,,,,,False,0.19842147827981033,0
BRAF,BRAF,BRAF,BRAF,-0.0439,-3.225989818572998,,,,,,,,,,,,,,,,False,0.24076127317519677,0
AGK,AGK,AGK,AGK,-0.0222,-0.4908257722854614,,,,,,,,,,,,,,,,False,0.22934135301032366,0
DENND11,DENND11,DENND11,DENND11,-0.006,-0.8251322507858276,,,,,,,,,,,,,,,,False,0.193769624874164,0
